LAXVEN speed Recorder File: 00022757000.ShortTerm Internal
Data Displayed     From     .86  -  1667Km    TO   19/03/25 07:18:36-127Km
0-Mem freez,1-PowerOn,2-DownLoad,3-MemErase,4-No CFCard,5-ExtMemFail,7-Sensor1Fail,8-Sensor2Fail
,9-ZeroSpeed,A-No Indi/Rec ,B-No Mem ,C-MemFull,D-110% Relay,E-105% Relay,F-OverSpeed,G-<3 Relay,H-CF Inserted,X-Unused
  Time	Distance	Speed	DB	DB	Coas	Coas	EventGn	RunE	StpE	TotE	CumEnry	Curr	Vol	 PF 
 19/03/25 17:30:17	7763.036	129	----	----	----	----	---------	23238.8	309.3	23548.1	118537	53	27.9	0.87
 19/03/25 17:30:18	7763.072	129	----	----	----	----	---------	23239.1	309.3	23548.4	118537.3	53	27.8	0.87
 19/03/25 17:30:19	7763.108	129	----	----	----	----	---------	23239.5	309.3	23548.8	118537.7	53	27.7	0.87
 19/03/25 17:30:20	7763.144	129	----	----	----	----	---------	23239.8	309.3	23549.1	118538	53	27.7	0.87
 19/03/25 17:30:21	7763.18	130	----	----	----	----	---------	23240.2	309.3	23549.5	118538.4	53	27.7	0.87
 19/03/25 17:30:22	7763.216	129	----	----	----	----	---------	23240.5	309.3	23549.8	118538.7	53	27.7	0.87
 19/03/25 17:30:23	7763.252	129	----	----	----	----	---------	23240.9	309.3	23550.2	118539.1	54	27.8	0.87
 19/03/25 17:30:24	7763.288	130	----	----	----	----	---------	23241.2	309.3	23550.5	118539.4	53	27.8	0.87
 19/03/25 17:30:25	7763.324	129	----	----	----	----	---------	23241.6	309.3	23550.9	118539.8	53	27.7	0.87
 19/03/25 17:30:26	7763.36	129	----	----	----	----	---------	23242	309.3	23551.3	118540.2	54	27.7	0.87
 19/03/25 17:30:27	7763.396	129	----	----	----	----	---------	23242.3	309.3	23551.6	118540.5	53	27.7	0.87
 19/03/25 17:30:28	7763.432	129	----	----	----	----	---------	23242.7	309.3	23552	118540.9	53	27.8	0.87
 19/03/25 17:30:29	7763.468	129	----	----	----	----	---------	23243	309.3	23552.3	118541.2	54	27.8	0.87
 19/03/25 17:30:30	7763.504	130	----	----	----	----	---------	23243.4	309.3	23552.7	118541.6	54	27.8	0.87
 19/03/25 17:30:31	7763.54	129	----	----	----	----	---------	23243.8	309.3	23553.1	118542	53	27.8	0.87
 19/03/25 17:30:32	7763.576	129	----	----	----	----	---------	23244.1	309.3	23553.4	118542.3	54	27.7	0.87
 19/03/25 17:30:33	7763.612	130	----	----	----	----	---------	23244.5	309.3	23553.8	118542.7	54	27.8	0.87
 19/03/25 17:30:34	7763.648	129	----	----	----	----	---------	23244.8	309.3	23554.1	118543	54	27.9	0.87
 19/03/25 17:30:35	7763.684	129	----	----	----	----	---------	23245.2	309.3	23554.5	118543.4	54	28	0.87
 19/03/25 17:30:36	7763.72	129	----	----	----	----	---------	23245.6	309.3	23554.9	118543.8	54	28	0.87
 19/03/25 17:30:37	7763.756	129	----	----	----	----	---------	23245.9	309.3	23555.2	118544.1	54	27.9	0.87
 19/03/25 17:30:38	7763.792	129	----	----	----	----	---------	23246.3	309.3	23555.6	118544.5	54	27.9	0.87
 19/03/25 17:30:39	7763.828	130	----	----	----	----	---------	23246.7	309.3	23556	118544.9	54	28	0.87
 19/03/25 17:30:40	7763.864	129	----	----	----	----	---------	23247	309.3	23556.3	118545.2	54	28	0.87
 19/03/25 17:30:41	7763.901	130	----	----	----	----	---------	23247.4	309.3	23556.7	118545.6	54	27.9	0.87
 19/03/25 17:30:42	7763.937	129	----	----	----	----	---------	23247.8	309.3	23557.1	118546	54	27.9	0.87
 19/03/25 17:30:43	7763.973	129	----	----	----	----	---------	23248.1	309.3	23557.4	118546.3	54	27.9	0.87
 19/03/25 17:30:44	7764.009	130	----	----	----	----	---------	23248.5	309.3	23557.8	118546.7	54	28	0.87
 19/03/25 17:30:45	7764.045	129	----	----	----	----	---------	23248.9	309.3	23558.2	118547.1	54	28	0.87
 19/03/25 17:30:46	7764.081	130	----	----	----	----	---------	23249.2	309.3	23558.5	118547.4	54	27.9	0.87
 19/03/25 17:30:47	7764.117	129	----	----	----	----	---------	23249.6	309.3	23558.9	118547.8	53	28	0.87
 19/03/25 17:30:48	7764.153	130	----	----	----	----	---------	23249.9	309.3	23559.2	118548.1	53	28.1	0.87
 19/03/25 17:30:49	7764.189	130	----	----	----	----	---------	23250.3	309.3	23559.6	118548.5	53	28.1	0.87
 19/03/25 17:30:50	7764.225	130	----	----	----	----	---------	23250.7	309.3	23560	118548.9	53	28	0.87
 19/03/25 17:30:51	7764.261	130	----	----	----	----	---------	23251	309.3	23560.3	118549.2	53	27.9	0.87
 19/03/25 17:30:52	7764.298	130	----	----	----	----	---------	23251.3	309.3	23560.6	118549.5	46	28	0.87
 19/03/25 17:30:53	7764.334	130	----	----	----	----	---------	23251.6	309.3	23560.9	118549.8	41	28.1	0.85
 19/03/25 17:30:54	7764.37	130	----	----	----	----	---------	23251.9	309.3	23561.2	118550.1	41	28.1	0.86
 19/03/25 17:30:55	7764.406	130	----	----	----	----	---------	23252.1	309.3	23561.4	118550.3	41	28	0.86
 19/03/25 17:30:56	7764.442	130	----	----	----	----	---------	23252.4	309.3	23561.7	118550.6	41	27.9	0.86
 19/03/25 17:30:57	7764.478	130	----	----	----	----	---------	23252.7	309.3	23562	118550.9	41	28	0.86
 19/03/25 17:30:58	7764.514	130	----	----	----	----	---------	23253	309.3	23562.3	118551.2	41	28.1	0.86
 19/03/25 17:30:59	7764.551	130	----	----	----	----	---------	23253.2	309.3	23562.5	118551.4	41	28.1	0.86
 19/03/25 17:31:00	7764.587	129	----	----	----	----	---------	23253.5	309.3	23562.8	118551.7	41	28	0.86
 19/03/25 17:31:01	7764.623	130	----	----	----	----	---------	23253.8	309.3	23563.1	118552	41	27.9	0.86
 19/03/25 17:31:02	7764.659	129	----	----	----	----	---------	23254.1	309.3	23563.4	118552.3	41	28	0.86
 19/03/25 17:31:03	7764.695	129	----	----	----	----	---------	23254.3	309.3	23563.6	118552.5	41	28.1	0.86
 19/03/25 17:31:04	7764.731	129	----	----	----	----	---------	23254.6	309.3	23563.9	118552.8	42	28.2	0.86
 19/03/25 17:31:05	7764.767	129	----	----	----	----	---------	23254.9	309.3	23564.2	118553.1	41	28.1	0.86
 19/03/25 17:31:06	7764.803	129	----	----	----	----	---------	23255.2	309.3	23564.5	118553.4	41	28.1	0.86
 19/03/25 17:31:07	7764.839	129	----	----	----	----	---------	23255.5	309.3	23564.8	118553.7	42	28	0.86
 19/03/25 17:31:08	7764.875	129	----	----	----	----	---------	23255.7	309.3	23565	118553.9	42	28	0.86
 19/03/25 17:31:09	7764.911	129	----	----	----	----	---------	23256	309.3	23565.3	118554.2	42	28.1	0.86
 19/03/25 17:31:10	7764.946	129	----	----	----	----	---------	23256.3	309.3	23565.6	118554.5	42	28.2	0.86
 19/03/25 17:31:11	7764.982	129	----	----	----	----	---------	23256.6	309.3	23565.9	118554.8	42	28.1	0.86
 19/03/25 17:31:12	7765.018	128	----	----	----	----	---------	23256.9	309.3	23566.2	118555.1	42	28	0.86
 19/03/25 17:31:13	7765.054	128	----	----	----	----	---------	23257.1	309.3	23566.4	118555.3	42	27.9	0.86
 19/03/25 17:31:14	7765.09	128	----	----	----	----	---------	23257.4	309.3	23566.7	118555.6	42	28	0.86
 19/03/25 17:31:15	7765.126	128	----	----	----	----	---------	23257.7	309.3	23567	118555.9	42	28.1	0.86
 19/03/25 17:31:16	7765.161	128	----	----	----	----	---------	23258	309.3	23567.3	118556.2	42	28.1	0.86
 19/03/25 17:31:17	7765.197	128	----	----	----	----	---------	23258.3	309.3	23567.6	118556.5	42	28.1	0.86
 19/03/25 17:31:18	7765.233	128	----	----	----	----	---------	23258.6	309.3	23567.9	118556.8	42	28	0.86
 19/03/25 17:31:19	7765.268	128	----	----	----	----	---------	23258.8	309.3	23568.1	118557	42	28	0.86
 19/03/25 17:31:20	7765.304	128	----	----	----	----	---------	23259.1	309.3	23568.4	118557.3	42	28	0.86
 19/03/25 17:31:21	7765.339	128	----	----	----	----	---------	23259.4	309.3	23568.7	118557.6	42	28.1	0.86
 19/03/25 17:31:22	7765.375	127	----	----	----	----	---------	23259.7	309.3	23569	118557.9	47	28.1	0.86
 19/03/25 17:31:23	7765.411	128	----	----	----	----	---------	23260	309.3	23569.3	118558.2	47	28	0.88
 19/03/25 17:31:24	7765.446	127	----	----	----	----	---------	23260.4	309.3	23569.7	118558.6	48	28	0.87
 19/03/25 17:31:25	7765.481	127	----	----	----	----	---------	23260.7	309.3	23570	118558.9	47	28	0.87
 19/03/25 17:31:26	7765.517	127	----	----	----	----	---------	23261	309.3	23570.3	118559.2	48	28	0.87
 19/03/25 17:31:27	7765.552	127	----	----	----	----	---------	23261.3	309.3	23570.6	118559.5	48	28.1	0.87
 19/03/25 17:31:28	7765.587	127	----	----	----	----	---------	23261.7	309.3	23571	118559.9	48	28.2	0.87
 19/03/25 17:31:29	7765.623	127	----	----	----	----	---------	23262	309.3	23571.3	118560.2	48	28.1	0.87
 19/03/25 17:31:30	7765.658	127	----	----	----	----	---------	23262.3	309.3	23571.6	118560.5	48	28.1	0.87
 19/03/25 17:31:31	7765.694	126	----	----	----	----	---------	23262.6	309.3	23571.9	118560.8	48	28.1	0.87
 19/03/25 17:31:32	7765.729	127	----	----	----	----	---------	23263	309.3	23572.3	118561.2	61	28.1	0.87
 19/03/25 17:31:33	7765.764	126	----	----	----	----	---------	23263.5	309.3	23572.8	118561.7	61	28.1	0.88
 19/03/25 17:31:34	7765.799	126	----	----	----	----	---------	23264.1	309.3	23573.4	118562.3	92	27.5	0.89
 19/03/25 17:31:35	7765.835	127	----	----	----	----	---------	23264.7	309.3	23574	118562.9	95	27.5	0.9
 19/03/25 17:31:36	7765.87	126	----	----	----	----	---------	23265.4	309.3	23574.7	118563.6	95	27.5	0.88
 19/03/25 17:31:37	7765.905	127	----	----	----	----	---------	23266	309.3	23575.3	118564.2	93	27.7	0.88
 19/03/25 17:31:38	7765.941	127	----	----	----	----	---------	23266.7	309.3	23576	118564.9	105	27.6	0.89
 19/03/25 17:31:39	7765.976	127	----	----	----	----	---------	23267.4	309.3	23576.7	118565.6	104	27.6	0.88
 19/03/25 17:31:40	7766.011	127	----	----	----	----	---------	23268.1	309.3	23577.4	118566.3	104	27.5	0.88
 19/03/25 17:31:41	7766.047	127	----	----	----	----	---------	23268.8	309.3	23578.1	118567	104	27.5	0.88
 19/03/25 17:31:42	7766.082	127	----	----	----	----	---------	23269.5	309.3	23578.8	118567.7	104	27.5	0.88
 19/03/25 17:31:43	7766.118	127	----	----	----	----	---------	23270.2	309.3	23579.5	118568.4	104	27.6	0.88
 19/03/25 17:31:44	7766.153	127	----	----	----	----	---------	23270.9	309.3	23580.2	118569.1	104	27.6	0.88
 19/03/25 17:31:45	7766.189	128	----	----	----	----	---------	23271.6	309.3	23580.9	118569.8	104	27.5	0.88
 19/03/25 17:31:46	7766.224	128	----	----	----	----	---------	23272.3	309.3	23581.6	118570.5	104	27.5	0.88
 19/03/25 17:31:47	7766.26	128	----	----	----	----	---------	23273	309.3	23582.3	118571.2	104	27.5	0.88
 19/03/25 17:31:48	7766.296	128	----	----	----	----	---------	23273.7	309.3	23583	118571.9	104	27.5	0.88
 19/03/25 17:31:49	7766.331	128	----	----	----	----	---------	23274.4	309.3	23583.7	118572.6	104	27.6	0.88
 19/03/25 17:31:50	7766.367	128	----	----	----	----	---------	23275.1	309.3	23584.4	118573.3	95	27.7	0.88
 19/03/25 17:31:51	7766.402	128	----	----	----	----	---------	23275.7	309.3	23585	118573.9	95	27.6	0.87
 19/03/25 17:31:52	7766.438	128	----	----	----	----	---------	23276.3	309.3	23585.6	118574.5	95	27.5	0.88
 19/03/25 17:31:53	7766.474	128	----	----	----	----	---------	23277	309.3	23586.3	118575.2	95	27.5	0.88
 19/03/25 17:31:54	7766.51	128	----	----	----	----	---------	23277.6	309.3	23586.9	118575.8	96	27.7	0.88
 19/03/25 17:31:55	7766.545	128	----	----	----	----	---------	23278.3	309.3	23587.6	118576.5	95	27.7	0.88
 19/03/25 17:31:56	7766.581	128	----	----	----	----	---------	23278.9	309.3	23588.2	118577.1	95	27.6	0.88
 19/03/25 17:31:57	7766.616	128	----	----	----	----	---------	23279.5	309.3	23588.8	118577.7	95	27.6	0.88
 19/03/25 17:31:58	7766.652	128	----	----	----	----	---------	23280.2	309.3	23589.5	118578.4	95	27.5	0.88
 19/03/25 17:31:59	7766.688	128	----	----	----	----	---------	23280.8	309.3	23590.1	118579	95	27.6	0.88
 19/03/25 17:32:00	7766.724	128	----	----	----	----	---------	23281.5	309.3	23590.8	118579.7	95	27.6	0.88
 19/03/25 17:32:01	7766.759	128	----	----	----	----	---------	23282.1	309.3	23591.4	118580.3	95	27.6	0.88
 19/03/25 17:32:02	7766.795	128	----	----	----	----	---------	23282.8	309.3	23592.1	118581	95	27.6	0.88
 19/03/25 17:32:03	7766.831	128	----	----	----	----	---------	23283.4	309.3	23592.7	118581.6	95	27.5	0.88
 19/03/25 17:32:04	7766.867	128	----	----	----	----	---------	23284	309.3	23593.3	118582.2	95	27.5	0.88
 19/03/25 17:32:05	7766.902	128	----	----	----	----	---------	23284.7	309.3	23594	118582.9	95	27.5	0.88
 19/03/25 17:32:06	7766.938	128	----	----	----	----	---------	23285.3	309.3	23594.6	118583.5	94	27.6	0.88
 19/03/25 17:32:07	7766.974	128	----	----	----	----	---------	23285.9	309.3	23595.2	118584.1	95	27.6	0.88
 19/03/25 17:32:08	7767.01	128	----	----	----	----	---------	23286.6	309.3	23595.9	118584.8	94	27.5	0.88
 19/03/25 17:32:09	7767.045	128	----	----	----	----	---------	23287.2	309.3	23596.5	118585.4	94	27.4	0.88
 19/03/25 17:32:10	7767.081	128	----	----	----	----	---------	23287.8	309.3	23597.1	118586	94	27.4	0.88
 19/03/25 17:32:11	7767.117	129	----	----	----	----	---------	23288.5	309.3	23597.8	118586.7	94	27.5	0.88
 19/03/25 17:32:12	7767.153	128	----	----	----	----	---------	23289.1	309.3	23598.4	118587.3	94	27.5	0.88
 19/03/25 17:32:13	7767.189	128	----	----	----	----	---------	23289.7	309.3	23599	118587.9	93	27.6	0.88
 19/03/25 17:32:14	7767.224	128	----	----	----	----	---------	23290.3	309.3	23599.6	118588.5	93	27.5	0.88
 19/03/25 17:32:15	7767.26	129	----	----	----	----	---------	23291	309.3	23600.3	118589.2	93	27.4	0.88
 19/03/25 17:32:16	7767.296	129	----	----	----	----	---------	23291.6	309.3	23600.9	118589.8	93	27.4	0.88
 19/03/25 17:32:17	7767.332	129	----	----	----	----	---------	23292.2	309.3	23601.5	118590.4	93	27.5	0.88
 19/03/25 17:32:18	7767.368	128	----	----	----	----	---------	23292.8	309.3	23602.1	118591	93	27.6	0.88
 19/03/25 17:32:19	7767.404	129	----	----	----	----	---------	23293.4	309.3	23602.7	118591.6	80	27.6	0.88
 19/03/25 17:32:20	7767.44	129	----	----	----	----	---------	23293.9	309.3	23603.2	118592.1	82	27.4	0.87
 19/03/25 17:32:21	7767.476	129	----	----	----	----	---------	23294.5	309.3	23603.8	118592.7	82	27.4	0.88
 19/03/25 17:32:22	7767.512	129	----	----	----	----	---------	23295.1	309.3	23604.4	118593.3	93	27.4	0.89
 19/03/25 17:32:23	7767.548	129	----	----	----	----	---------	23295.7	309.3	23605	118593.9	92	27.4	0.89
 19/03/25 17:32:24	7767.584	129	----	----	----	----	---------	23296.3	309.3	23605.6	118594.5	80	27.7	0.87
 19/03/25 17:32:25	7767.62	130	----	----	----	----	---------	23296.8	309.3	23606.1	118595	80	27.6	0.87
 19/03/25 17:32:26	7767.656	129	----	----	----	----	---------	23297.3	309.3	23606.6	118595.5	79	27.6	0.88
 19/03/25 17:32:27	7767.692	130	----	----	----	----	---------	23297.9	309.3	23607.2	118596.1	79	27.5	0.88
 19/03/25 17:32:28	7767.728	129	----	----	----	----	---------	23298.4	309.3	23607.7	118596.6	79	27.5	0.88
 19/03/25 17:32:29	7767.764	130	----	----	----	----	---------	23298.9	309.3	23608.2	118597.1	79	27.6	0.88
 19/03/25 17:32:30	7767.801	130	----	----	----	----	---------	23299.5	309.3	23608.8	118597.7	80	27.7	0.88
 19/03/25 17:32:31	7767.837	130	----	----	----	----	---------	23300	309.3	23609.3	118598.2	80	27.7	0.88
 19/03/25 17:32:32	7767.873	130	----	----	----	----	---------	23300.6	309.3	23609.9	118598.8	80	27.6	0.88
 19/03/25 17:32:33	7767.909	130	----	----	----	----	---------	23301.1	309.3	23610.4	118599.3	80	27.6	0.88
 19/03/25 17:32:34	7767.945	130	----	----	----	----	---------	23301.6	309.3	23610.9	118599.8	80	27.7	0.88
 19/03/25 17:32:35	7767.982	130	----	----	----	----	---------	23302.2	309.3	23611.5	118600.4	80	27.7	0.88
 19/03/25 17:32:36	7768.018	130	----	----	----	----	---------	23302.7	309.3	23612	118600.9	80	27.8	0.88
 19/03/25 17:32:37	7768.054	130	----	----	----	----	---------	23303.3	309.3	23612.6	118601.5	80	27.8	0.88
 19/03/25 17:32:38	7768.09	130	----	----	----	----	---------	23303.8	309.3	23613.1	118602	80	27.7	0.88
 19/03/25 17:32:39	7768.127	130	----	----	----	----	---------	23304.3	309.3	23613.6	118602.5	80	27.6	0.88
 19/03/25 17:32:40	7768.163	130	----	----	----	----	---------	23304.9	309.3	23614.2	118603.1	80	27.7	0.88
 19/03/25 17:32:41	7768.199	130	----	----	----	----	---------	23305.4	309.3	23614.7	118603.6	80	27.8	0.88
 19/03/25 17:32:42	7768.236	130	----	----	----	----	---------	23306	309.3	23615.3	118604.2	80	27.8	0.88
 19/03/25 17:32:43	7768.272	130	----	----	----	----	---------	23306.5	309.3	23615.8	118604.7	80	27.8	0.88
 19/03/25 17:32:44	7768.308	130	----	----	----	----	---------	23307.1	309.3	23616.4	118605.3	80	27.7	0.88
 19/03/25 17:32:45	7768.344	130	----	----	----	----	---------	23307.6	309.3	23616.9	118605.8	80	27.7	0.88
 19/03/25 17:32:46	7768.381	130	----	----	----	----	---------	23308.1	309.3	23617.4	118606.3	80	27.7	0.88
 19/03/25 17:32:47	7768.417	130	----	----	----	----	---------	23308.6	309.3	23617.9	118606.8	69	27.9	0.88
 19/03/25 17:32:48	7768.453	130	----	----	----	----	---------	23309.1	309.3	23618.4	118607.3	69	28	0.86
 19/03/25 17:32:49	7768.489	130	----	----	----	----	---------	23309.5	309.3	23618.8	118607.7	59	28.1	0.87
 19/03/25 17:32:50	7768.526	130	----	----	----	----	---------	23309.8	309.3	23619.1	118608	53	28.2	0.86
 19/03/25 17:32:51	7768.562	130	----	----	----	----	---------	23310.2	309.3	23619.5	118608.4	53	28.1	0.86
 19/03/25 17:32:52	7768.598	130	----	----	----	----	---------	23310.5	309.3	23619.8	118608.7	53	28.1	0.87
 19/03/25 17:32:53	7768.634	130	----	----	----	----	---------	23310.9	309.3	23620.2	118609.1	53	28.1	0.87
 19/03/25 17:32:54	7768.67	130	----	----	----	----	---------	23311.3	309.3	23620.6	118609.5	53	28.2	0.87
 19/03/25 17:32:55	7768.706	130	----	----	----	----	---------	23311.6	309.3	23620.9	118609.8	53	28.2	0.86
 19/03/25 17:32:56	7768.742	129	----	----	----	----	---------	23312	309.3	23621.3	118610.2	53	28.2	0.87
 19/03/25 17:32:57	7768.778	130	----	----	----	----	---------	23312.3	309.3	23621.6	118610.5	53	28.1	0.87
 19/03/25 17:32:58	7768.815	129	----	----	----	----	---------	23312.7	309.3	23622	118610.9	53	28.1	0.87
 19/03/25 17:32:59	7768.851	129	----	----	----	----	---------	23313.1	309.3	23622.4	118611.3	53	28.1	0.87
 19/03/25 17:33:00	7768.887	129	----	----	----	----	---------	23313.4	309.3	23622.7	118611.6	53	28.2	0.87
 19/03/25 17:33:01	7768.922	129	----	----	----	----	---------	23313.8	309.3	23623.1	118612	53	28.2	0.87
 19/03/25 17:33:02	7768.959	129	----	----	----	----	---------	23314.1	309.3	23623.4	118612.3	53	28.2	0.87
 19/03/25 17:33:03	7768.994	129	----	----	----	----	---------	23314.5	309.3	23623.8	118612.7	55	28.1	0.87
 19/03/25 17:33:04	7769.03	129	----	----	----	----	---------	23314.9	309.3	23624.2	118613.1	54	28.1	0.86
 19/03/25 17:33:05	7769.066	129	----	----	----	----	---------	23315.2	309.3	23624.5	118613.4	54	28.1	0.86
 19/03/25 17:33:06	7769.102	128	----	----	----	----	---------	23315.6	309.3	23624.9	118613.8	54	28.2	0.87
 19/03/25 17:33:07	7769.138	129	----	----	----	----	---------	23316	309.3	23625.3	118614.2	54	28.3	0.86
 19/03/25 17:33:08	7769.174	128	----	----	----	----	---------	23316.3	309.3	23625.6	118614.5	54	28.2	0.87
 19/03/25 17:33:09	7769.21	128	----	----	----	----	---------	23316.7	309.3	23626	118614.9	54	28.1	0.87
 19/03/25 17:33:10	7769.245	128	----	----	----	----	---------	23317.1	309.3	23626.4	118615.3	55	28	0.86
 19/03/25 17:33:11	7769.281	128	----	----	----	----	---------	23317.4	309.3	23626.7	118615.6	54	28	0.86
 19/03/25 17:33:12	7769.317	128	----	----	----	----	---------	23317.8	309.3	23627.1	118616	54	28.1	0.87
 19/03/25 17:33:13	7769.353	128	----	----	----	----	---------	23318.2	309.3	23627.5	118616.4	55	28.1	0.86
 19/03/25 17:33:14	7769.388	128	----	----	----	----	---------	23318.5	309.3	23627.8	118616.7	55	28.1	0.86
 19/03/25 17:33:15	7769.424	128	----	----	----	----	---------	23318.9	309.3	23628.2	118617.1	55	28	0.86
 19/03/25 17:33:16	7769.46	128	----	----	----	----	---------	23319.3	309.3	23628.6	118617.5	55	27.9	0.86
 19/03/25 17:33:17	7769.495	128	----	----	----	----	---------	23319.6	309.3	23628.9	118617.8	55	27.9	0.86
 19/03/25 17:33:18	7769.531	128	----	----	----	----	---------	23320	309.3	23629.3	118618.2	55	28	0.87
 19/03/25 17:33:19	7769.566	128	----	----	----	----	---------	23320.4	309.3	23629.7	118618.6	55	28.1	0.86
 19/03/25 17:33:20	7769.602	127	----	----	----	----	---------	23320.8	309.3	23630.1	118619	55	28.1	0.87
 19/03/25 17:33:21	7769.637	128	----	----	----	----	---------	23321.1	309.3	23630.4	118619.3	55	28.1	0.86
 19/03/25 17:33:22	7769.673	127	----	----	----	----	---------	23321.5	309.3	23630.8	118619.7	55	28.1	0.87
 19/03/25 17:33:23	7769.708	127	----	----	----	----	---------	23321.9	309.3	23631.2	118620.1	55	28	0.86
 19/03/25 17:33:24	7769.743	127	----	----	----	----	---------	23322.2	309.3	23631.5	118620.4	55	28	0.87
 19/03/25 17:33:25	7769.779	127	----	----	----	----	---------	23322.6	309.3	23631.9	118620.8	55	28	0.87
 19/03/25 17:33:26	7769.814	127	----	----	----	----	---------	23323	309.3	23632.3	118621.2	55	28	0.86
 19/03/25 17:33:27	7769.849	126	----	----	----	----	---------	23323.4	309.3	23632.7	118621.6	55	28.1	0.87
 19/03/25 17:33:28	7769.885	126	----	----	----	----	---------	23323.7	309.3	23633	118621.9	55	28.1	0.87
 19/03/25 17:33:29	7769.92	126	----	----	----	----	---------	23324.1	309.3	23633.4	118622.3	55	28.1	0.87
 19/03/25 17:33:30	7769.955	126	----	----	----	----	---------	23324.5	309.3	23633.8	118622.7	55	28.1	0.87
 19/03/25 17:33:31	7769.99	126	----	----	----	----	---------	23324.9	309.3	23634.2	118623.1	56	28.1	0.86
 19/03/25 17:33:32	7770.025	126	----	----	----	----	---------	23325.2	309.3	23634.5	118623.4	56	28	0.87
 19/03/25 17:33:33	7770.06	126	----	----	----	----	---------	23325.6	309.3	23634.9	118623.8	56	28	0.87
